framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,2,1,balanced,0.14175466696421304
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,2,1,balanced,0.1894773244857788
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,2,1,balanced,0.14249599973360697
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,2,1,balanced,0.19082667430241904
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,2,1,balanced,0.14427733421325684
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,2,1,balanced,0.18985599279403687
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,2,1,balanced,0.19064533710479736
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,2,1,balanced,0.2084746758143107
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,2,1,balanced,0.20905599991480509
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,2,1,balanced,0.2882879972457886
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,2,1,balanced,0.29022399584452313
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,2,1,balanced,0.5160853465398153
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,2,1,balanced,0.14458133776982626
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,2,1,balanced,0.5389706691106161
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,2,1,balanced,0.1644053359826406
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,2,1,balanced,0.7843039830525717
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,2,1,balanced,0.16472533345222473
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,2,1,balanced,0.16609600186347961
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,2,1,balanced,1.0286026795705159
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,2,1,balanced,0.18981333573659262
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,2,1,balanced,1.4999465942382812
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,2,1,balanced,1.987504005432129
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,2,1,balanced,2.9019091924031577
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,2,1,balanced,0.19042134284973145
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,2,1,balanced,0.1894879937171936
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,2,1,balanced,0.19085333744684854
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,2,1,balanced,0.20823466777801514
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,2,1,balanced,3.8599414825439453
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,2,1,balanced,0.20917334159215292
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,2,1,balanced,0.28784533341725665
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,2,1,balanced,0.29018133878707886
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,2,1,balanced,0.515775998433431
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,2,1,balanced,0.5384053389231364
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,2,1,balanced,0.784447987874349
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,2,1,balanced,1.0305919647216797
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,2,1,balanced,1.504426638285319
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,2,1,balanced,1.9917333920796711
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,2,1,power_law_1.01,0.07544320225715637
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,2,1,balanced,2.906815846761068
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,2,1,power_law_1.01,0.0769536018371582
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,2,1,power_law_1.01,0.10038399696350098
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,2,1,balanced,3.8767468134562173
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,2,1,power_law_1.01,0.10663039684295654
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,2,1,power_law_1.01,0.14051200151443483
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,2,1,power_law_1.01,0.1414463996887207
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,2,1,power_law_1.01,0.1644544005393982
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,2,1,power_law_1.01,0.17132799625396727
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,2,1,power_law_1.01,0.1773375988006592
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,2,1,power_law_1.01,0.19744640588760376
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,2,1,power_law_1.01,0.1994495987892151
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,2,1,power_law_1.01,0.22982399463653563
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,2,1,power_law_1.01,0.07489920258522034
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,2,1,power_law_1.01,0.2315135955810547
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,2,1,power_law_1.01,0.07694720029830933
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,2,1,power_law_1.01,0.23224959373474122
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,2,1,power_law_1.01,0.08952959775924682
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,2,1,power_law_1.01,0.23656320571899414
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,2,1,power_law_1.01,0.10694400072097779
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,2,1,power_law_1.01,0.2905280113220215
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,2,1,power_law_1.01,0.14031360149383545
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,2,1,power_law_1.01,0.30371201038360596
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,2,1,power_law_1.01,0.14151040315628052
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,2,1,power_law_1.01,0.4106880187988281
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,2,1,power_law_1.01,0.1544319987297058
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,2,1,power_law_1.01,0.4304448127746582
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,2,1,power_law_1.01,0.17411199808120728
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,2,1,power_law_1.01,0.18398720026016235
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,2,1,power_law_1.01,0.19861119985580444
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,2,1,power_law_1.01,0.5760064125061035
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,2,1,power_law_1.01,0.2009727954864502
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,2,1,power_law_1.01,0.22956159114837646
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,2,1,power_law_1.01,0.6643712043762207
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,2,1,power_law_1.01,0.23200640678405762
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,2,1,power_law_1.01,0.23193600177764892
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,2,1,power_law_1.01,0.2354367971420288
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,2,1,power_law_1.01,0.27539839744567873
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,2,1,power_law_1.01,0.9060928344726562
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,2,1,power_law_1.01,0.29621760845184325
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,2,1,power_law_1.01,0.41118721961975097
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,2,1,power_law_1.01,0.43992319107055666
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,2,1,power_law_1.01,0.5759103775024415
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,2,1,power_law_1.01,1.1426495552062987
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,2,1,power_law_1.01,1.6241792678833007
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,2,1,power_law_1.01,0.6653056144714355
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,2,1,power_law_1.01,0.9135616302490235
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,2,1,power_law_1.01,1.1535103797912598
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,2,1,power_law_1.01,1.6268672943115234
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,2,1,power_law_1.01,2.0812351226806642
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,2,1,power_law_1.01,3.0227264404296874
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,2,1,power_law_1.01,2.0863616943359373
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,2,1,power_law_1.01,3.0198463439941405
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,2,1,power_law_1.01,3.9682430267333983
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,2,1,power_law_1.2,0.07514879703521729
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,2,1,power_law_1.2,0.07731199860572815
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,2,1,power_law_1.2,0.08355200290679932
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,2,1,power_law_1.2,0.10480639934539795
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,2,1,power_law_1.2,0.13934719562530518
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,2,1,power_law_1.2,0.14176640510559083
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,2,1,power_law_1.2,0.17011200189590453
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,2,1,power_law_1.2,0.17164160013198854
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,2,1,power_law_1.2,0.19173120260238646
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,2,1,power_law_1.2,0.19870079755783082
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,2,1,power_law_1.2,0.20055680274963378
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,2,1,power_law_1.2,0.22961280345916749
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,2,1,power_law_1.2,0.23269760608673096
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,2,1,power_law_1.2,0.23259520530700684
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,2,1,power_law_1.2,0.24263041019439696
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,2,1,power_law_1.2,0.2911616086959839
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,2,1,power_law_1.2,0.2950783967971802
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,2,1,power_law_1.01,3.9422847747802736
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,2,1,power_law_1.2,0.07468799948692321
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,2,1,power_law_1.2,0.07685760259628296
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,2,1,power_law_1.2,0.4000959873199463
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,2,1,power_law_1.2,0.08913919925689698
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,2,1,power_law_1.2,0.10373120307922364
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,2,1,power_law_1.2,0.14006400108337402
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,2,1,power_law_1.2,0.1421056032180786
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,2,1,power_law_1.2,0.16992000341415406
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,2,1,power_law_1.2,0.17066880464553832
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,2,1,power_law_1.2,0.18325120210647583
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,2,1,power_law_1.2,0.19763200283050536
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,2,1,power_law_1.2,0.19952640533447266
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,2,1,power_law_1.2,0.2302272081375122
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,2,1,power_law_1.2,0.23221759796142577
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,2,1,power_law_1.2,0.4397247791290283
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,2,1,power_law_1.2,0.2325439929962158
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,2,1,power_law_1.2,0.2356287956237793
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,2,1,power_law_1.2,0.2919359922409058
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,2,1,power_law_1.2,0.3022592067718506
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,2,1,power_law_1.2,0.4106112003326416
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,2,1,power_law_1.2,0.4402815818786621
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,2,1,power_law_1.2,0.5652095794677734
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,2,1,power_law_1.2,0.5637951850891113
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,2,1,power_law_1.2,0.6611648082733155
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,2,1,power_law_1.2,0.8951744079589844
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,2,1,power_law_1.2,0.6463551998138428
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,2,1,power_law_1.2,0.8933504104614258
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,2,1,power_law_1.2,1.1375295639038085
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,2,1,power_law_1.2,1.1109760284423829
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,2,1,power_law_1.2,1.629689598083496
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,2,1,power_law_1.2,1.5795071601867676
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,2,1,power_law_1.2,2.0727487564086915
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,2,1,power_law_1.2,2.072889518737793
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,2,1,power_law_1.2,3.0183040618896486
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,2,1,power_law_1.2,3.031564712524414
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,2,1,power_law_1.2,3.9457729339599608
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,2,1,power_law_1.2,3.941254425048828
