framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,2,power_law_1.2,0.3869184017181396
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,2,power_law_1.2,0.3951103925704956
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,2,power_law_1.2,0.45883522033691404
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,2,power_law_1.2,0.4993728160858154
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,2,power_law_1.2,0.6536511898040771
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,2,power_law_1.2,0.7400320053100586
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,2,power_law_1.2,0.9089920043945312
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,2,power_law_1.2,1.0655743598937988
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,2,power_law_1.2,1.4583935737609863
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,2,power_law_1.2,1.8933376312255858
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,2,power_law_1.2,2.6377344131469727
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,2,power_law_1.2,3.3902015686035156
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,2,power_law_1.2,4.99156494140625
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,2,power_law_1.2,6.550950622558593
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,1,4,balanced,0.08731733759244283
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,1,4,balanced,0.10421866178512573
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,1,4,balanced,0.14482667048772177
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,1,4,balanced,0.22131733099619547
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,1,4,balanced,0.22252267599105835
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,1,4,balanced,0.22309333086013794
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,1,4,balanced,0.22478934129079184
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,1,4,balanced,0.2251840035120646
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,1,4,balanced,0.26545600096384686
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,1,4,balanced,0.2642186681429545
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,1,4,balanced,0.26877333720525104
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,1,4,balanced,0.3105280001958211
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,1,4,balanced,0.31252266963322956
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,4,balanced,0.3109333316485087
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,4,balanced,0.31329067548116046
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,4,balanced,0.32839999596277875
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,4,balanced,0.3283519943555196
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,4,balanced,0.46050135294596356
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,4,balanced,0.4630826711654663
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,4,balanced,0.85753067334493
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,4,balanced,0.8791999816894531
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,4,balanced,1.26091202100118
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,4,balanced,1.673898696899414
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,4,balanced,2.4556479454040527
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,4,balanced,3.2493972778320312
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,4,balanced,4.769178708394368
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,4,balanced,6.348133087158203
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,1,4,power_law_1.01,0.08566399812698364
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,1,4,power_law_1.01,0.10385279655456543
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,1,4,power_law_1.01,0.12732160091400146
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,1,4,power_law_1.01,0.1522879958152771
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,1,4,power_law_1.01,0.22065279483795167
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,1,4,power_law_1.01,0.22376959323883056
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,1,4,power_law_1.01,0.24368000030517578
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,1,4,power_law_1.01,0.2630975961685181
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,1,4,power_law_1.01,0.28224639892578124
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,1,4,power_law_1.01,0.3087296009063721
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,1,4,power_law_1.01,0.3156415939331055
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,1,4,power_law_1.01,0.3380928039550781
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,1,4,power_law_1.01,0.3630527973175049
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,4,power_law_1.01,0.36515839099884034
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,4,power_law_1.01,0.3996095895767212
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,4,power_law_1.01,0.45247998237609866
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,4,power_law_1.01,0.4932608127593994
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,4,power_law_1.01,0.6605120182037354
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,4,power_law_1.01,0.7024191856384278
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,4,power_law_1.01,0.9421631813049316
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,4,power_law_1.01,1.091097640991211
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,4,power_law_1.01,1.4898048400878907
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,4,power_law_1.01,1.8975231170654296
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,4,power_law_1.01,2.6532480239868166
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,4,power_law_1.01,3.4493183135986327
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,4,power_law_1.01,4.9992321014404295
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,4,power_law_1.01,6.568134307861328
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,1,4,power_law_1.2,0.08574079871177673
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,1,4,power_law_1.2,0.10421119928359986
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,1,4,power_law_1.2,0.11269760131835938
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,1,4,power_law_1.2,0.1453760027885437
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,1,4,power_law_1.2,0.22187519073486328
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,1,4,power_law_1.2,0.22371840476989746
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,1,4,power_law_1.2,0.25534079074859617
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,1,4,power_law_1.2,0.2633471965789795
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,1,4,power_law_1.2,0.30016000270843507
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,1,4,power_law_1.2,0.30553600788116453
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,1,4,power_law_1.2,0.3125823974609375
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,1,4,power_law_1.2,0.3623680114746094
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,1,4,power_law_1.2,0.35907199382781985
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,4,power_law_1.2,0.3712831974029541
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,4,power_law_1.2,0.4005568027496338
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,4,power_law_1.2,0.4528319835662842
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,4,power_law_1.2,0.5058495998382568
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,4,power_law_1.2,0.6284992218017578
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,4,power_law_1.2,0.7149695873260498
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,4,power_law_1.2,0.900601577758789
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,4,power_law_1.2,1.1067520141601563
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,4,power_law_1.2,1.4887359619140625
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,4,power_law_1.2,1.8159679412841796
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,4,power_law_1.2,2.639846420288086
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,4,power_law_1.2,3.414419174194336
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,4,power_law_1.2,4.98553581237793
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,4,power_law_1.2,6.550265502929688
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,1,8,balanced,0.08634133140246074
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,1,8,balanced,0.10626133282979329
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,1,8,balanced,0.14596266547838846
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,1,8,balanced,0.22298665841420492
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,1,8,balanced,0.22404267390569052
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,1,8,balanced,0.223578671614329
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,1,8,balanced,0.2259999910990397
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,1,8,balanced,0.22616533438364664
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,1,8,balanced,0.26551999648412067
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,1,8,balanced,0.2654026746749878
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,1,8,balanced,0.26746666431427
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,1,8,balanced,0.3098986744880676
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,1,8,balanced,0.31111466884613037
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,8,balanced,0.3113973339398702
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,8,balanced,0.31375465790430707
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,8,balanced,0.32922667264938354
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,8,balanced,0.3323199947675069
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,8,balanced,0.46421865622202557
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,8,balanced,0.4662453333536784
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,8,balanced,0.8624160289764404
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,8,balanced,0.8805440266927084
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,8,balanced,1.262437343597412
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,8,balanced,1.6750346819559734
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,8,balanced,2.456991990407308
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,8,balanced,3.254432042439779
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,8,balanced,4.791109402974446
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,8,balanced,6.354021072387695
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,1,8,power_law_1.01,0.08480640053749085
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,1,8,power_law_1.01,0.10268800258636475
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,1,8,power_law_1.01,0.12674560546875
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,1,8,power_law_1.01,0.14816639423370362
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,1,8,power_law_1.01,0.21950080394744872
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,1,8,power_law_1.01,0.22163839340209962
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,1,8,power_law_1.01,0.25409278869628904
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,1,8,power_law_1.01,0.2609087944030762
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,1,8,power_law_1.01,0.28929920196533204
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,1,8,power_law_1.01,0.3063744068145752
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,1,8,power_law_1.01,0.31319680213928225
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,1,8,power_law_1.01,0.3644927978515625
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,1,8,power_law_1.01,0.36468479633331297
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,8,power_law_1.01,0.3673151969909668
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,8,power_law_1.01,0.3952640056610107
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,8,power_law_1.01,0.45735678672790525
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,8,power_law_1.01,0.48894081115722654
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,8,power_law_1.01,0.6374144077301025
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,8,power_law_1.01,0.7219647884368896
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,8,power_law_1.01,0.9351231575012207
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,8,power_law_1.01,1.1136128425598144
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,8,power_law_1.01,1.504646396636963
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,8,power_law_1.01,1.9110784530639648
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,8,power_law_1.01,2.6691455841064453
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,8,power_law_1.01,3.4537601470947266
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,8,power_law_1.01,5.015161514282227
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,8,power_law_1.01,6.576473236083984
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1,2880,2880,4,32,1,8,power_law_1.2,0.08618239760398864
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2,2880,2880,4,32,1,8,power_law_1.2,0.10384639501571655
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4,2880,2880,4,32,1,8,power_law_1.2,0.11297279596328735
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8,2880,2880,4,32,1,8,power_law_1.2,0.14789119958877564
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16,2880,2880,4,32,1,8,power_law_1.2,0.22315518856048583
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,32,2880,2880,4,32,1,8,power_law_1.2,0.22306559085845948
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,48,2880,2880,4,32,1,8,power_law_1.2,0.24774401187896727
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,64,2880,2880,4,32,1,8,power_law_1.2,0.26256000995635986
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,80,2880,2880,4,32,1,8,power_law_1.2,0.29112958908081055
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,96,2880,2880,4,32,1,8,power_law_1.2,0.30512640476226804
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,128,2880,2880,4,32,1,8,power_law_1.2,0.3167040109634399
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,160,2880,2880,4,32,1,8,power_law_1.2,0.36275200843811034
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,192,2880,2880,4,32,1,8,power_law_1.2,0.3641535997390747
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,256,2880,2880,4,32,1,8,power_law_1.2,0.3807487964630127
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,320,2880,2880,4,32,1,8,power_law_1.2,0.4089536190032959
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,384,2880,2880,4,32,1,8,power_law_1.2,0.4621056079864502
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,512,2880,2880,4,32,1,8,power_law_1.2,0.4927040100097656
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,768,2880,2880,4,32,1,8,power_law_1.2,0.6458111763000488
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1024,2880,2880,4,32,1,8,power_law_1.2,0.7154240131378173
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,1536,2880,2880,4,32,1,8,power_law_1.2,0.8854463577270508
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,2048,2880,2880,4,32,1,8,power_law_1.2,1.0810303688049316
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,3072,2880,2880,4,32,1,8,power_law_1.2,1.462559986114502
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,4096,2880,2880,4,32,1,8,power_law_1.2,1.8395904541015624
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,6144,2880,2880,4,32,1,8,power_law_1.2,2.6627391815185546
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,8192,2880,2880,4,32,1,8,power_law_1.2,3.4045246124267576
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,12288,2880,2880,4,32,1,8,power_law_1.2,4.9748992919921875
VLLM,0.19.1,NVIDIA H200,moe,vllm_mxfp4_moe,w4a16_mxfp4,16384,2880,2880,4,32,1,8,power_law_1.2,6.548722839355468
